Sale ID,Date,Product,Quantity,Price,Total,Customer ID,Customer Name,Payment Method,Region
1372,2024-02-08,Printer,1,461.59,461.59,e76c1dde-61a7-4479-943f-c78285829cb2,Monique Montgomery,PayPal,Africa
1373,2024-01-20,Keyboard,5,229.51,1147.55,2a2c72bd-7e27-4df9-a7c7-b4b1d1e0a53e,Terry Ellis,Bank Transfer,Europe
1374,2024-07-17,Mouse,3,84.22,252.66,7ac75878-c041-4cdb-891c-703918a143d7,Robert Shea,Bank Transfer,North America
1375,2024-06-22,Printer,3,360.92,1082.76,32593917-2172-4f5e-a362-4f530674b698,Brooke Walton,PayPal,North America
1376,2024-06-07,Smartphone,2,482.84,965.68,9e667a17-c4d9-44f0-adc2-b30f27f1eae5,Michele Jefferson,Cash,Europe
1377,2024-07-24,Monitor,10,31.93,319.3,9ab4254e-f63b-450f-93f8-6caa59251efd,Christina Gonzales,Bank Transfer,South America
1378,2024-01-12,Webcam,8,16.82,134.56,e9792c9f-c964-4d8d-928a-3f9edb109508,Emily Benitez,Credit Card,Asia
1379,2024-04-07,Mouse,3,171.16,513.48,7e5f401b-92e8-44f0-b25d-13738d52ba33,Rachel Peterson,Bank Transfer,North America
1380,2024-06-04,Headphones,6,125.02,750.12,558740fd-025b-4316-9edd-d7d59a6b0f36,Amanda Howard,Debit Card,Africa
1381,2024-02-13,Headphones,1,201.06,201.06,84f99469-ea47-4e34-a2a1-d4aa5b1690bb,Ryan Patterson,Cash,North America
1382,2024-01-11,Headphones,10,208.23,2082.3,9e74e89a-f19d-416c-b8d9-ebdd31057753,Scott Hernandez,Debit Card,Asia
1383,2024-02-19,Smartphone,4,38.43,153.72,321049a5-2060-4d64-adf5-69b818dc6243,David Collins,PayPal,North America
1384,2024-07-31,Headphones,3,168.6,505.8,346086b4-cfd9-4c96-8223-c12b7602f260,Lisa Garcia,Debit Card,Asia
1385,2024-02-15,Monitor,5,19.03,95.15,2beda082-2c39-4ad4-b4d3-771fdd36820b,Kelly Hogan,Debit Card,Europe
1386,2024-06-30,Monitor,9,340.57,3065.13,7e9d5a13-a8de-4c75-8600-59719b0967be,Sandra Guzman,Bank Transfer,South America
1387,2024-02-24,Smartphone,3,65.15,195.45,ed81df07-a076-4e1f-9a19-e0f32974ae99,Wendy Anderson,PayPal,Asia
1388,2024-03-08,Mouse,1,63.95,63.95,bdde7b10-114a-4c5b-989f-075714cf671b,Leslie Anderson,Bank Transfer,Africa
1389,2024-01-17,Printer,9,15.74,141.66,05d544a9-fb26-4f55-8988-37d2ea1d6a4e,Nicholas Melton,Credit Card,North America
1390,2024-03-24,Webcam,2,177.85,355.7,aa8789c9-63a4-4d1c-a50f-0a9bc445e4e3,Charles Turner,Credit Card,Oceania
1391,2024-01-01,Webcam,10,272.16,2721.6,254cd428-4dff-4de3-af33-514189a6d359,Melissa Andrade,Cash,Asia
1392,2024-05-09,Monitor,7,237.3,1661.1,9e0db9f5-23e0-479a-9fc8-836d90963ad4,Jordan Wood,Bank Transfer,North America
1393,2024-06-22,Laptop,3,112.7,338.1,bef08e7e-abc0-4770-a940-09e68b6b7a72,Larry Spencer,Bank Transfer,North America
1394,2024-01-23,Keyboard,7,258.74,1811.18,39f73dfc-9c50-487b-b7c2-08d33892db82,Phyllis Black,Cash,Oceania
1395,2024-08-09,Mouse,7,301.61,2111.27,4d6938b7-785f-4d9e-ae8b-aea14bab3662,Andrea Shelton,PayPal,Asia
1396,2024-06-08,Keyboard,5,142.88,714.4,0ab74764-9759-48b3-8d60-8399bc62f71d,Stephanie Lee,Bank Transfer,Europe
1397,2024-06-24,Mouse,2,130.75,261.5,d4d7723d-c48d-475a-994e-ba22df53c47a,Jonathan Jones,Credit Card,Africa
1398,2024-05-05,Webcam,9,130.04,1170.36,19fb714f-a1a6-4d88-bfc1-5fe3b96b2edd,Jennifer Stewart,Bank Transfer,Africa
1399,2024-03-29,Printer,2,165.41,330.82,6850b1d0-6315-488b-bea8-862704f56dcc,Ryan Rodriguez,PayPal,South America
1400,2024-04-25,Smartphone,9,473.4,4260.6,2711b2c6-df8b-4148-9d44-6db5242bd4dc,Kathy Davis,Bank Transfer,Oceania
1401,2024-06-07,Mouse,3,246.86,740.58,368540e9-770b-47f4-ba07-8b6913b5e70b,Jesus Johnson,Bank Transfer,North America
1402,2024-06-18,Mouse,2,241.93,483.86,433316d4-a866-4c25-9e86-320fdeb2b234,Cody Browning,Credit Card,Africa
1403,2024-08-12,Keyboard,6,110.18,661.08,313ef5aa-12d2-43dd-be10-8753dc534a12,Jacqueline Rodriguez,Debit Card,South America
1404,2024-02-04,Printer,5,20.02,100.1,3c9d67bd-a02e-49b3-8086-a35d274284ac,David Harmon,Cash,Europe
1405,2024-08-07,Laptop,8,172.25,1378.0,6124a415-3c77-413d-8b93-487d1e2b74e9,Gabriel Fernandez,Cash,North America
1406,2024-01-10,Monitor,7,81.03,567.21,a8e37c9f-5d1d-472e-89aa-e4e29e62e5be,Michael Jensen,Cash,Oceania
1407,2024-05-25,Monitor,3,110.42,331.26,9734c0de-29d7-489f-aec5-1cafd37c7d55,John Walker,Debit Card,Asia
1408,2024-04-01,Laptop,7,53.84,376.88,23a4333d-6aa4-4f73-8d49-b3edb94d796b,Scott Perez,Debit Card,North America
1409,2024-02-21,Printer,4,190.28,761.12,7fec7319-4374-4116-bda1-f29b2acd1bf5,Aaron Lawson,Cash,Asia
1410,2024-05-05,Monitor,3,57.83,173.49,9e5748d8-6704-48ec-bf28-3e32ff66dc9f,Patty Alvarez,Bank Transfer,Asia
1411,2024-01-02,Smartphone,7,410.23,2871.61,5b59ce94-11bf-47a5-9f6a-f2b87eeb497e,Corey Lewis,Cash,Asia
1412,2024-03-29,Printer,1,320.82,320.82,a39f65b8-54eb-4257-9cb8-bf396feacd28,Justin Wilcox,Cash,Africa
1413,2024-06-13,Webcam,6,33.8,202.8,a468c688-db1e-42f2-aeb3-8c809e33f7f1,Colleen Mcdonald,Credit Card,North America
1414,2024-03-25,Laptop,5,223.46,1117.3,b9f5ff30-a2a7-4bbf-b2c7-92c2250d3f03,Aimee Mccoy,PayPal,Africa
1415,2024-06-22,Printer,4,465.26,1861.04,8f9fd6c1-6f3c-4f27-9ba8-a2a158eb67f2,Anne Taylor,Cash,Africa
1416,2024-01-09,Headphones,8,327.46,2619.68,362f4fab-cf51-4323-a69e-b519570df37c,Donald Lawrence,Credit Card,Africa
1417,2024-09-01,Laptop,7,495.97,3471.79,5f2d5d6c-29b7-4817-ae55-1967046aa483,Erika Hunter,Debit Card,Asia
1418,2024-02-12,Keyboard,4,112.63,450.52,18d058b6-9fd7-45b3-8d08-d72fd1d53ed9,Steven Gregory,Bank Transfer,South America
1419,2024-04-17,Mouse,8,42.43,339.44,2f3bc42c-e1ee-4008-98e3-c0aeead5b8f8,David Estes,Debit Card,North America
1420,2024-07-22,Mouse,6,477.3,2863.8,c9ad2aa3-6c6f-4625-b425-aa66f05790ef,Shannon Martinez,Cash,Europe
1421,2024-03-14,Smartphone,2,88.87,177.74,e814eea0-4068-4cda-b696-6a7c7875fd35,Kimberly Williams,Bank Transfer,Oceania
1422,2024-02-28,Webcam,3,73.98,221.94,9ea3b7d6-55b0-4eaf-ad6a-bff4198f49d5,Rebekah Thompson,Credit Card,Europe
1423,2024-07-19,Headphones,10,453.4,4534.0,416cfaf1-df4e-4ceb-833e-de86ecc9b5ca,Sheila Mejia,Credit Card,South America
1424,2024-04-16,Printer,4,457.79,1831.16,9bbc87f4-e466-449e-b7a8-3315397bba2f,Kenneth Hammond,PayPal,Oceania
1425,2024-03-10,Laptop,10,98.65,986.5,7121d415-6140-4e64-b60a-2111a4659fb8,Dr. Eric Scott,Debit Card,South America
1426,2024-06-29,Smartphone,9,26.1,234.9,6a23522f-4fec-4162-8773-3252101301e7,Franklin Carr,Debit Card,Europe
1427,2024-04-02,Headphones,7,437.89,3065.23,740ac038-3fdd-4dca-95c1-d067e5fb217f,John Myers,Credit Card,Oceania
1428,2024-06-29,Laptop,7,391.81,2742.67,4220f2e4-b89e-496a-b232-ceb6e21bd788,Kathryn Chen,Cash,Asia
1429,2024-04-28,Monitor,9,355.25,3197.25,00a067e8-cf58-42c9-a543-d273b13dd6d4,Rebecca Macdonald,Cash,Europe
1430,2024-01-25,Keyboard,3,153.21,459.63,1623b2ff-f5d9-4784-a78d-b3185772f9f7,Shannon Davis,Credit Card,North America
1431,2024-06-15,Laptop,3,459.23,1377.69,af5ecde8-4f3f-4ce2-977d-a2395ffe193b,Peggy Hudson,Credit Card,Africa
1432,2024-08-19,Printer,6,379.42,2276.52,ffb52007-9aa7-4146-ade3-2f01d5183712,Melanie Hamilton,Bank Transfer,Europe
1433,2024-07-21,Printer,1,160.72,160.72,60feb43a-4c5e-41ba-b5ea-2ea55822a909,Anne Greene,Cash,South America
1434,2024-08-05,Headphones,2,164.07,328.14,b2761cd3-11df-47bb-b908-faa0025a2b01,Jennifer Terry,Bank Transfer,Europe
1435,2024-02-12,Keyboard,1,314.63,314.63,445a8883-44e4-4f72-bc31-0c22a6cad084,Judy Pham,Credit Card,Asia
1436,2024-07-26,Printer,9,294.93,2654.37,2a6480ee-9fab-45b7-98bf-8aa160367f5f,Gregg Flores,Debit Card,North America
1437,2024-06-26,Smartphone,8,214.99,1719.92,258cba57-be18-4a09-a52a-ea4078fa9121,Cody Gibson,Credit Card,Africa
1438,2024-01-04,Monitor,6,204.89,1229.34,3f7cc810-4c42-4b19-a591-f2a76890dde3,Mr. Joseph Romero,PayPal,Africa
1439,2024-07-18,Smartphone,1,312.18,312.18,f1a6c057-2e18-442b-9f67-161c8d67bf0e,Jennifer Garza,Debit Card,Europe
1440,2024-03-12,Monitor,9,269.49,2425.41,2ccc110d-e36a-4c35-8d1e-256c2800e06b,Harry Smith,Credit Card,South America
1441,2024-02-08,Smartphone,5,377.09,1885.45,3f6cf4d4-afc6-4d83-a30e-586fc35397ea,Michael Montgomery,Cash,Asia
1442,2024-02-15,Printer,6,120.15,720.9,9e300078-4bae-47d1-ac7c-729bc9f44a7e,Hector Smith,PayPal,Asia
1443,2024-02-05,Keyboard,4,250.97,1003.88,861ca16e-9e12-4d1e-9224-0fe3a3d3deec,Lisa Vincent,Credit Card,Oceania
1444,2024-06-27,Keyboard,9,428.39,3855.51,f50177b0-04a5-430c-808f-43c0aadf5c46,Andrew Kennedy,Credit Card,Africa
1445,2024-01-22,Laptop,10,374.98,3749.8,f6264df8-28e3-4103-b6cd-87108ee0bfbc,Patrick Pope,Credit Card,Oceania
1446,2024-01-22,Webcam,10,497.79,4977.9,0d32a809-f7b2-4ced-bdc0-2962cabc89f0,Larry Mann,Cash,South America
1447,2024-04-02,Webcam,10,451.05,4510.5,6b72cc49-227b-4ebf-8eb7-48de1cb38da8,Peter Smith,PayPal,South America
1448,2024-08-22,Mouse,1,83.57,83.57,80e2d502-52ed-4311-90fb-52f506f9bb8b,Rachel Henderson,Bank Transfer,Europe
1449,2024-02-01,Printer,6,492.51,2955.06,7a91f26a-ee5b-47ae-a89c-716df6bb910b,Joseph Benitez,PayPal,Asia
1450,2024-06-20,Headphones,5,109.97,549.85,dcd623e1-de9a-418e-8621-b1f543f0a4b2,William Myers,Cash,Oceania
1451,2024-04-13,Mouse,10,477.26,4772.6,cf8ad9ae-1688-465e-8337-3eb5b6c65b38,Nicholas Weaver,Bank Transfer,Oceania
1452,2024-06-30,Printer,2,477.36,954.72,b05c6356-a8cc-4e52-95dd-14dc119bf34c,Anthony Hernandez,PayPal,Oceania
1453,2024-02-17,Keyboard,10,308.33,3083.3,a761ea0c-3647-48d8-af07-c2d216c0495c,Becky Sullivan,Bank Transfer,North America
1454,2024-08-03,Mouse,6,465.54,2793.24,fc1a9908-009e-4d29-b020-cd7c7e6f18b2,David Brown,PayPal,Oceania
1455,2024-03-02,Monitor,9,190.71,1716.39,29c32570-5555-4b13-9991-05e1578066f7,Eric Young,Debit Card,South America
1456,2024-07-29,Monitor,4,91.71,366.84,4f0a4740-43f8-415a-b2d9-ae1e9fb8b2d0,Stephanie Rodriguez,Debit Card,Europe
1457,2024-06-14,Laptop,9,343.54,3091.86,6801e324-acd4-4d5c-b92f-deacb2186ddc,Scott Ray,Bank Transfer,Africa
1458,2024-06-24,Headphones,9,493.92,4445.28,c2ee7456-9db5-4d8e-b395-a19f98caa692,Bryan Chambers,PayPal,South America
1459,2024-07-09,Mouse,7,79.17,554.19,5a9821ac-3136-471a-8158-ac5ed3aa90bf,Peter Byrd,Debit Card,Africa
1460,2024-08-28,Mouse,10,450.62,4506.2,37803d7e-7a12-4774-a6bd-1f834a998fac,Brad Adkins,PayPal,Africa
1461,2024-08-10,Webcam,2,245.37,490.74,6b411795-a4d2-4dc1-aa65-a41ac6d5799e,Todd Williams,Bank Transfer,Europe
1462,2024-06-19,Laptop,9,486.19,4375.71,7fbbc335-182d-4af6-86e3-cb27d1513acf,James Palmer,Cash,Asia
1463,2024-05-29,Printer,1,260.69,260.69,8fae30de-dac0-4c6a-a5f1-eacd162e8db0,Charles Serrano,Credit Card,Oceania
1464,2024-05-04,Mouse,3,85.15,255.45,537a69f7-f7ee-4cd6-afc3-e142c4ea1932,Carol Bailey,Bank Transfer,Asia
1465,2024-04-23,Webcam,9,433.72,3903.48,14aa0e3d-067f-4bab-8785-b00d86b6e32d,Nancy Snyder,PayPal,Europe
1466,2024-07-02,Headphones,6,374.95,2249.7,c9d5ceca-6ae1-48df-b9f8-dd475eadb5cb,Emma Williams,PayPal,North America
1467,2024-02-20,Monitor,3,365.75,1097.25,16567395-069d-4e56-a80f-24cf66c7f356,Anthony Briggs,PayPal,Europe
1468,2024-08-02,Headphones,6,271.7,1630.2,14d6a821-ccec-4e23-a180-86ef9490d544,Matthew Smith,Cash,North America
1469,2024-06-09,Laptop,6,134.17,805.02,2061b566-10e0-4780-b4de-f1b9d171e69c,Michelle Hill,PayPal,Oceania
1470,2024-01-27,Laptop,5,328.44,1642.2,ca34b372-b823-44b6-b4b9-54d723064473,Raymond Campbell,Bank Transfer,Europe
1471,2024-08-17,Webcam,10,82.49,824.9,2479a4b9-6ca0-41f9-87db-1ef306704dfa,Bradley Watkins,Bank Transfer,Europe
1472,2024-08-27,Smartphone,6,310.78,1864.68,2b2f5416-95b5-4835-a6e9-26ff58002ce0,Jason Wilson,Cash,Europe
1473,2024-04-30,Headphones,4,376.79,1507.16,5994f1a3-fa53-4f2f-8cab-38c4f592ea42,Sharon Pugh,Debit Card,Europe
1474,2024-05-19,Printer,9,420.49,3784.41,820d4f99-3b33-4eb6-b45d-fc92f5c18121,Victoria Watkins,PayPal,Asia
1475,2024-06-18,Laptop,6,325.97,1955.82,42ed3846-d944-42f0-af29-a27de2ce55e1,Dale Wallace,PayPal,Africa
1476,2024-06-22,Headphones,8,181.04,1448.32,329d1b7c-218f-41ac-bbe3-292069289d88,Jason Walker,Credit Card,Oceania
1477,2024-07-29,Printer,10,41.54,415.4,503dda98-8058-4e4e-a543-28388e4307ee,James Kelley,Bank Transfer,Africa
1478,2024-04-07,Printer,6,335.67,2014.02,5cee1dee-8288-4b45-a76d-8ba287e66eaf,Theresa Walker,Bank Transfer,Africa
1479,2024-08-02,Monitor,6,101.57,609.42,f82fd86f-f714-4dc1-b124-7781f60f9f8f,Randy Scott,Bank Transfer,Europe
1480,2024-05-03,Headphones,10,174.64,1746.4,7ed5df6e-9a5a-4721-945c-c90a42b2e1e3,Travis Hall,PayPal,Asia
1481,2024-05-09,Monitor,8,344.98,2759.84,12f9df49-05cc-437d-b92a-f3b6c027ec16,Michael Phillips,Credit Card,Asia
1482,2024-02-03,Laptop,8,225.43,1803.44,5504404f-3b5e-4f91-a944-95e2dc1ed2cf,Kelly Foster,Bank Transfer,Africa
1483,2024-07-18,Monitor,1,28.03,28.03,3d14ae64-0842-497b-8c23-b9a022f9374f,Linda Rubio,Debit Card,North America
1484,2024-04-18,Headphones,3,165.03,495.09,41afdd26-2324-4777-816d-6186ac2ac1bb,Lucas Roberts,Credit Card,North America
1485,2024-02-23,Keyboard,7,115.91,811.37,f682c435-0356-4de0-a014-c38f198a4f67,Dorothy Gray,Debit Card,Europe
1486,2024-01-14,Printer,6,365.17,2191.02,8eb0716f-8c60-4555-8882-a0cd10e0288b,Colleen Williams,PayPal,South America
1487,2024-08-21,Printer,7,129.93,909.51,dfd9c090-0136-407c-9318-04ce49ba681b,Nancy Ramirez,Bank Transfer,South America
1488,2024-05-03,Smartphone,1,171.59,171.59,e3915a24-4273-4f71-ac40-61fe753f9ad1,Lisa Sanchez,Bank Transfer,Europe
1489,2024-06-25,Headphones,10,245.15,2451.5,f67ff43a-1e67-4f31-b07c-96b30d8238af,Michael Walker,Debit Card,Africa
1490,2024-02-16,Headphones,10,195.88,1958.8,8dfbc5a8-2135-4cff-990c-4c52be8e1d30,Christina Simmons DDS,Debit Card,South America
1491,2024-01-18,Monitor,8,302.36,2418.88,d3f00587-440a-46dd-92bb-c8ac3d10094e,Kim Perez,Cash,Asia
1492,2024-05-12,Webcam,1,433.37,433.37,55812377-708c-4e8f-9bfa-679bec7b124c,Kevin Garcia,Cash,Africa
1493,2024-07-15,Laptop,2,117.7,235.4,1ef567e9-3a74-425e-91af-53afc2fb9c1e,Shirley Herrera,Debit Card,Africa
1494,2024-07-24,Headphones,1,328.11,328.11,28fa4d5d-5501-41eb-b171-8190fa7253ed,Michele Perry,PayPal,Asia
1495,2024-05-12,Printer,10,237.6,2376.0,1c23d4c2-17cb-4659-b85d-eaf8afa0e83a,Thomas Martin,Credit Card,Oceania
1496,2024-02-26,Laptop,7,247.08,1729.56,6187facc-ebfc-47dd-9b08-c7869afb7ac7,Steven Chavez,Debit Card,South America
1497,2024-08-12,Webcam,9,288.76,2598.84,bd31d65e-c943-4fb3-be51-c71838f8d7b7,Sherry Taylor,Bank Transfer,South America
1498,2024-01-17,Webcam,10,219.73,2197.3,b975d282-dd41-400e-9726-37d93617d249,Colleen Patterson,Bank Transfer,Africa
1499,2024-08-14,Headphones,3,436.41,1309.23,69a67a9a-1dd2-41cb-926e-fd8c9105f3aa,Zachary Campbell,Credit Card,Africa
1500,2024-05-07,Webcam,8,480.15,3841.2,36cc0d80-7cef-4eef-a626-ba471caaa1c6,Paul Peterson,Bank Transfer,Oceania
1501,2024-07-21,Keyboard,3,465.13,1395.39,166e4553-8c96-42c3-839d-e562308f4b82,Dr. Michelle Davis,Credit Card,Oceania
1502,2024-06-14,Smartphone,6,147.03,882.18,27244227-74ed-4ec8-8604-1382800305ba,Samuel Calderon,Debit Card,North America
1503,2024-08-02,Laptop,4,242.12,968.48,10ef9b48-fdea-4019-8116-2f3affc5ca34,Jennifer George,Cash,Europe
1504,2024-02-14,Keyboard,4,410.76,1643.04,372d6db9-dd13-4862-b949-042836f2ff3d,Taylor Roberson,Credit Card,Africa
1505,2024-08-09,Webcam,1,274.93,274.93,b3437563-1ba1-4710-b45c-f4c86e1216ac,Leslie Rodriguez,Debit Card,Africa
1506,2024-01-07,Webcam,4,321.27,1285.08,35da079f-7ed2-4fae-939a-1113ec430190,Juan Mitchell,PayPal,South America
1507,2024-04-01,Headphones,5,401.66,2008.3,3edac3ab-6c07-4939-b623-19ada60dbbec,Kelly Miller,PayPal,Oceania
1508,2024-03-03,Smartphone,7,496.66,3476.62,aa6a5b02-f145-4490-a597-502550ec407e,Matthew Cole DDS,Debit Card,South America
1509,2024-06-24,Mouse,7,108.58,760.06,95910723-4fa7-435f-80fd-00b9ea3cfc1c,Valerie Dunlap,Bank Transfer,North America
1510,2024-01-31,Mouse,9,175.25,1577.25,7908400d-a40d-44fb-8a47-ec7453933186,Jason Wolf,Debit Card,Oceania
1511,2024-08-30,Keyboard,4,284.12,1136.48,e4c6c417-5c48-4815-ae0b-04456085a840,Kimberly Serrano,Credit Card,North America
1512,2024-08-15,Smartphone,7,358.12,2506.84,5e2ab5e0-f8ec-45d8-85a2-43b76ba35ce8,Mark Watts,Credit Card,North America
1513,2024-07-11,Keyboard,6,231.71,1390.26,b3dbb116-f9e2-48b6-8535-466b9acb5a8e,Ronald Rice,Debit Card,Asia
1514,2024-01-14,Headphones,7,314.7,2202.9,a73e5329-e7d1-4387-9232-8b173e39d62a,Lisa Wallace,Cash,North America
1515,2024-08-15,Mouse,1,338.15,338.15,d7640eca-6eea-49c6-9b03-21faf9c46908,Sierra Johnston,Cash,Europe
1516,2024-03-25,Smartphone,4,304.13,1216.52,fe3e70c4-f94c-4ef4-bc46-088817caea70,Ashley Thomas,PayPal,Africa
1517,2024-01-29,Smartphone,7,202.83,1419.81,6010d2c6-ea43-46f8-ba6a-d030ab6b12f0,Steven Parrish,Credit Card,South America
1518,2024-01-11,Keyboard,9,475.38,4278.42,90d2b440-f2d0-46ef-af7f-5bab7983e9dd,Kristin Dominguez,PayPal,Asia
1519,2024-08-09,Mouse,9,342.13,3079.17,a0a668f2-d065-4af9-bd70-2ae7c311ceed,Debbie Sanders,Bank Transfer,Europe
1520,2024-01-09,Monitor,1,89.07,89.07,927581f3-a84a-46c0-9807-bf87a7b0d345,Daniel Wright,PayPal,South America
1521,2024-04-26,Monitor,10,26.18,261.8,c8a84bb5-3b77-4569-a7f8-519c6fc8c617,Megan Miller,Cash,Oceania
1522,2024-01-13,Mouse,3,186.09,558.27,2e833c6a-07e7-4cab-9db4-21a17954358b,Craig Hoover,PayPal,South America
1523,2024-02-28,Webcam,10,396.11,3961.1,09cdcec8-4418-4138-9b1a-24add69a6f5b,Christopher Simpson,Credit Card,South America
1524,2024-05-11,Printer,4,53.22,212.88,b22c34f4-1c80-4e87-aa3d-2200a2484239,Travis Carlson,PayPal,South America
1525,2024-06-29,Mouse,5,48.38,241.9,ace667ba-90f0-4d81-b888-20023b2068c8,Nathan Bennett,Bank Transfer,Asia
1526,2024-01-14,Smartphone,9,287.68,2589.12,aff1ef37-6c4f-4ea0-984a-e12b5fbb5ae8,Tiffany Jenkins,PayPal,Asia
1527,2024-07-19,Keyboard,8,377.68,3021.44,1700c093-2072-437d-b58e-2ec1a0c81a12,Kevin Thomas,Debit Card,Oceania
1528,2024-02-28,Printer,8,250.18,2001.44,1d9db8a5-d93c-4383-acca-a389fe23e27d,Amy Craig,Credit Card,Europe
1529,2024-02-22,Printer,9,398.22,3583.98,0a875445-26a4-4011-ad39-1a84ede872a0,James Fowler,Bank Transfer,North America
1530,2024-03-26,Keyboard,7,348.57,2439.99,2e86f691-30b9-4661-95da-30e80a82afb5,Russell Tate,Bank Transfer,North America
1531,2024-04-06,Monitor,3,96.21,288.63,7cdd1732-b4af-4e66-8020-1664815ec420,Sally Willis,Cash,Oceania
1532,2024-06-16,Webcam,8,260.94,2087.52,63724a29-f10b-4338-9bb5-dea9bf738f36,John Weber,Bank Transfer,Asia
1533,2024-01-14,Laptop,1,344.64,344.64,6c9b8632-e060-4526-8d13-30e1ef6b2a89,Lawrence Cole,Cash,Oceania
1534,2024-03-22,Printer,5,40.5,202.5,757664ab-d73c-49bf-9665-71ca59450e27,Amanda Dawson,PayPal,South America
1535,2024-02-28,Printer,7,312.96,2190.72,49d656f2-67db-4c47-b63f-8069afe22cf3,Reginald Rivera,Cash,Oceania
1536,2024-07-15,Mouse,1,16.16,16.16,6af63677-a597-42c5-ac97-d8d6a92ed6d0,Craig Atkinson,Bank Transfer,South America
1537,2024-02-10,Laptop,1,417.68,417.68,9e3a7958-605c-4ae9-96c0-d48c0e380e9c,Christina Espinoza,PayPal,Europe
1538,2024-06-21,Smartphone,7,204.51,1431.57,5c59c00e-7637-4fa6-9ecc-650fcc6bef3f,Rachael Snyder,Debit Card,North America
1539,2024-02-22,Monitor,8,144.44,1155.52,95b294c6-3135-4a05-a12d-f3eec23670f4,Alexis Fowler,Credit Card,Asia
1540,2024-02-20,Webcam,8,370.48,2963.84,a1cdf717-9344-4bd9-918a-38865911955b,Charles Benjamin,Bank Transfer,South America
1541,2024-06-07,Webcam,8,59.64,477.12,fba2300d-5ad7-4c10-877c-61b91a92db3b,Sarah Williams,Cash,Oceania
1542,2024-06-08,Laptop,4,243.24,972.96,21f46b9e-4055-43f1-a760-f6aa0d895bba,Douglas Lopez,Debit Card,South America
1543,2024-04-27,Keyboard,2,17.4,34.8,8bb49f41-2524-423f-b720-c62aece2e445,Aaron Rodriguez,Debit Card,Oceania
1544,2024-03-17,Mouse,2,26.46,52.92,db802738-1f9b-493e-a41c-c7932fd159c3,Derrick Reed,Credit Card,North America
1545,2024-06-24,Webcam,5,491.05,2455.25,927678fc-bc67-4b7d-aade-5dfc0f3869f6,Shannon James,Debit Card,Asia
1546,2024-05-01,Headphones,2,165.99,331.98,0e4c359b-fd31-4698-ab3b-ae8f9bb111fc,Dale Bailey,Cash,North America
1547,2024-01-22,Mouse,5,82.47,412.35,a5f09c4c-691a-4786-aa6f-3692f2b82597,Eric Rogers,Debit Card,Oceania
1548,2024-02-03,Monitor,7,50.76,355.32,dac31817-37b0-4a3f-b18c-42a71177a952,Mark Ashley,Cash,Africa
1549,2024-07-05,Mouse,6,97.72,586.32,03009b3d-95ee-4496-a664-1c6ad7a39fa5,Casey Higgins,Credit Card,Africa
1550,2024-02-08,Smartphone,5,434.05,2170.25,cd865b18-e656-4349-9e38-e36ccba4a4a6,Jordan Graham,PayPal,Africa
1551,2024-01-17,Headphones,1,97.52,97.52,dc8ef7a7-c843-41d4-b556-17b8a150045d,Nathaniel Davis,Cash,North America
1552,2024-03-12,Mouse,9,478.57,4307.13,48c48b34-655a-4740-9d8a-ecdc6a56f0ec,Nicole Moran,Credit Card,Asia
1553,2024-06-06,Printer,7,480.95,3366.65,eae057ba-5338-4d76-85e9-9684c49234c9,Oscar Mcclure,Cash,North America
1554,2024-02-23,Smartphone,4,487.26,1949.04,fe74b54c-e539-4c45-8aa7-8adb2dfd1847,Vanessa Townsend,Credit Card,Europe
1555,2024-06-25,Laptop,9,223.53,2011.77,c34218ec-8a43-4ffa-a788-7f6a9d600ec8,Sophia Moore MD,Cash,South America
1556,2024-06-11,Keyboard,6,480.67,2884.02,b518099c-cde7-4ecb-b624-836a1e753ce7,Elizabeth Fischer,Debit Card,Asia
1557,2024-03-25,Keyboard,8,214.68,1717.44,2046a26c-695b-4269-9fa5-81c8704a6a95,Courtney Smith,PayPal,Asia
1558,2024-04-21,Printer,4,278.43,1113.72,be0a56b7-a6bd-41a7-b6f7-1c1b66a2d5b1,David Ramirez,Credit Card,Asia
1559,2024-03-01,Mouse,8,301.23,2409.84,6f1c6acc-b842-4e52-abfc-5f2a3c8093a2,Brett Weaver,Debit Card,North America
1560,2024-04-02,Laptop,2,483.8,967.6,89d59132-610f-49a8-aeac-348f87438026,Todd Doyle,Bank Transfer,North America
1561,2024-08-16,Smartphone,7,70.03,490.21,24898f74-fe13-4100-961b-d1447bdea66e,Ryan Baxter MD,Debit Card,South America
1562,2024-04-13,Headphones,5,142.79,713.95,1543be89-cbf5-4c5d-8ba2-be2d154a2e5a,Linda Hensley,Debit Card,Europe
1563,2024-02-01,Mouse,8,92.42,739.36,10aeeb00-436b-4cfc-b684-732bc2ef5c48,Candace Christian,Cash,Asia
1564,2024-03-21,Mouse,10,415.1,4151.0,93ee0764-afb3-420f-b6c2-8db381f56149,Mrs. Lisa Brown MD,PayPal,Europe
1565,2024-01-30,Monitor,4,284.27,1137.08,14cb0279-63c8-4488-8019-59ad395a6175,Ronald Wilson,Debit Card,South America
1566,2024-08-11,Printer,6,482.33,2893.98,6a6b4ba2-fb9c-4371-acb4-dec534fbccc3,Andrew Solis,Cash,South America
1567,2024-03-16,Keyboard,1,418.48,418.48,f447c2f9-4e26-42be-bdf6-2c67a1fd44c4,Christopher Ellis Jr.,Bank Transfer,South America
